x;y;z;width;alpha
736.0533039508966;29.309515359209325;0;20;60
556.49417485894;172.67573883829817;0;20;60
473.46237642103165;107.1086085646686;0;20;60
955.723091172823;183.97854113316149;0;20;60
104.43747404926461;75.40220377197245;0;20;60
742.7066425462177;223.50596643463663;0;20;60
486.96771664409545;3.7435604171757357;0;20;60
667.8781153316819;145.49255299937445;0;20;60
10.108952155081779;124.1351697797939;0;20;60
426.28586974364913;113.91343202048319;0;20;60
311.9506614550312;51.26051217777135;0;20;60
186.07917866641864;31.294860591711842;0;20;60
388.068347783415;56.29219106296601;0;20;60
636.06156265309;130.61146597651134;0;20;60
631.0080614739486;5.024891453742301;0;20;60
536.564683351722;164.12137288214603;0;20;60
698.3088363720018;123.53663231445782;0;20;60
569.2798620243626;79.24642075965795;0;20;60
695.9757151500922;228.4981793784812;0;20;60
314.0660767955661;136.1676471704442;0;20;60
161.03179977665118;169.87967771878817;0;20;60
275.9278332207614;3.63963563185412;0;20;60
580.8819666944522;158.7327747586848;0;20;60
338.2534894041714;124.84173982694453;0;20;60
627.5405811514474;96.43927039279097;0;20;60
642.9800898699862;207.05159762834288;0;20;60
962.5114655235648;52.10522064571853;0;20;60
419.64597814282433;79.0120228256413;0;20;60
654.69005541462;29.466631543225915;0;20;60
317.84791793804027;170.6498586335461;0;20;60
861.246384234187;1.9055274892126086;0;20;60
432.3801202090754;169.18193511414563;0;20;60
697.3670761132837;15.0923202877672;0;20;60
684.7996854250641;74.9786670112777;0;20;60
916.8784847635637;202.9075577770345;0;20;60
207.27804383463166;48.914632009270946;0;20;60
561.0135300178441;12.372717146234775;0;20;60
66.1725904598181;90.89360000885645;0;20;60
131.4849614257144;162.46482895630558;0;20;60
815.6741733722346;81.65290793311311;0;20;60
194.01676027561965;164.61755954179407;0;20;60
877.2783489585854;72.87319546384803;0;20;60
874.0138750931965;172.1748724190305;0;20;60
46.48521847490366;157.46555560102615;0;20;60
68.01179205843178;157.01826216169437;0;20;60
281.55990128097625;124.69935537415998;0;20;60
912.8477634225017;98.46602137608171;0;20;60
925.0561601760622;155.31720589357045;0;20;60
527.5091213381111;29.661762616411377;0;20;60
838.6465339371294;42.72880781829166;0;20;60
297.3262039764511;179.48636605887302;0;20;60
367.68721355934616;82.7526657234152;0;20;60
166.87256464962778;95.88662523517813;0;20;60
140.27916097376894;46.50723439161816;0;20;60
487.8015033430951;128.8844846084855;0;20;60
407.90722741394563;220.42173473177928;0;20;60
854.3611097773382;101.81873674889161;0;20;60
878.7613321607171;108.55933161882581;0;20;60
132.9279066075362;1.6874870922374139;0;20;60
644.4296603375626;185.64336972704672;0;20;60
219.72163805199258;192.74987286941317;0;20;60
325.735407242068;107.51657932932574;0;20;60
486.2851882573186;155.76304590617;0;20;60
739.91976844252;186.18628313996481;0;20;60
716.1708153580122;41.69622495114029;0;20;60
649.5852646192203;229.39879059230623;0;20;60
661.7959429687919;53.630069150993954;0;20;60
413.4099738488857;152.66229999796292;0;20;60
37.372039352631404;42.78414298094376;0;20;60
720.8093389370507;82.22875338927358;0;20;60
204.9015404986984;23.023650475098734;0;20;60
381.81908597492725;93.64404111409348;0;20;60
657.6053083450188;5.454992510858383;0;20;60
364.61033915656515;56.88096064218827;0;20;60
452.6283156059278;225.83668040432454;0;20;60
998.3497388748478;190.24369182528042;0;20;60
209.69475413407494;86.32748517201011;0;20;60
702.0871941073678;143.13499653508902;0;20;60
357.56500704134214;35.67072716034616;0;20;60
1007.0561370529441;27.561518316557528;0;20;60
920.5960109994226;64.87242156919088;0;20;60
201.44048320666403;104.06725059402638;0;20;60
689.0862904594035;45.03178271755714;0;20;60
712.4689457795571;186.40219248156208;0;20;60
17.22955816055084;101.11531962339784;0;20;60
62.97335919038188;184.12473695065012;0;20;60
63.18072546280525;230.06739486835357;0;20;60
830.2935615067939;136.70092540689478;0;20;60
850.6780331319771;132.24885745602936;0;20;60
890.8283253324632;164.6861275247104;0;20;60
431.25898946851686;229.09739639207623;0;20;60
303.48605186501715;70.65199626962246;0;20;60
830.436311153668;191.39924817394063;0;20;60
452.9065906421717;37.31728970273909;0;20;60
1009.9756613855265;228.93213820715204;0;20;60
785.9935448871721;74.79549881900687;0;20;60
866.9311343011894;147.22850180315046;0;20;60
805.1788394181441;230.885988409202;0;20;60
721.800819167874;138.61398866999673;0;20;60
135.66106914454932;27.5111476567121;0;20;60
1008.5422053078721;160.28500166226067;0;20;60
682.6034965766191;3.5661583095542917;0;20;60
793.3693835294845;9.336887739143704;0;20;60
362.4880916051442;105.54300999441826;0;20;60
90.97527498778368;153.46352911282082;0;20;60
316.01407711278637;208.0714758788197;0;20;60
16.90601601484943;32.80319048807457;0;20;60
892.2999447377631;61.29201802694728;0;20;60
747.3046936750532;49.651992802407115;0;20;60
617.2877171975775;126.88169824240897;0;20;60
917.8002566471966;44.90669035766782;0;20;60
848.3808706281787;161.44037916943245;0;20;60
389.15490268480175;215.57496471663276;0;20;60
613.6172248726258;54.54982196540608;0;20;60
170.6154219979327;200.59822049340522;0;20;60
895.278403238064;90.28807063761198;0;20;60
35.457688151990084;199.3134966438238;0;20;60
904.7913842405436;141.4734886529893;0;20;60
478.5000598855802;177.04170641818226;0;20;60
16.16989775344106;196.3922041342083;0;20;60
736.5577701205453;168.56595988636198;0;20;60
744.9436851877638;205.9681593025478;0;20;60
83.43536143666614;216.47212451628596;0;20;60
456.4898835703695;13.464425375789888;0;20;60
228.96839256158097;216.95907567019597;0;20;60
865.0701674483205;220.74791827980914;0;20;60
406.4804878238361;95.0797531821034;0;20;60
160.42879563375166;117.28836110162784;0;20;60
824.5195640177525;173.10249008561675;0;20;60
106.06504824968889;206.9651860370175;0;20;60
798.4677704253099;194.3819730458032;0;20;60
460.8212827003864;126.84874303886463;0;20;60
304.8324889963183;1.0609135444341586;0;20;60
487.17000659773515;203.8484072511225;0;20;60
920.6089428106092;23.797414497416394;0;20;60
525.816110854893;104.60225021353155;0;20;60
601.9694376537404;105.34225518910073;0;20;60
49.84941505236913;217.03139083421286;0;20;60
977.159881348323;21.60854219072616;0;20;60
998.1102041334831;211.68228160821025;0;20;60
595.64933043015;219.5910929382561;0;20;60
553.5124029176699;220.43675056470153;0;20;60
969.6625030448017;89.7414070162137;0;20;60
222.9029741116571;32.17631354070941;0;20;60
98.55821511920654;5.2479893394456365;0;20;60
713.9365751694321;23.51417730742643;0;20;60
411.76263408457197;59.87943684041558;0;20;60
0.0870340279325621;206.74092802285836;0;20;60
464.3247583802795;208.13200455192177;0;20;60
1004.35563561059;119.30095267183744;0;20;60
438.93237806777427;141.1082537167116;0;20;60
263.331761132549;117.18979217930743;0;20;60
985.6643787377367;150.0154822942142;0;20;60
912.54523190254;4.583417026247275;0;20;60
167.01824546340714;15.945653655478775;0;20;60
953.798466213053;73.33060100752724;0;20;60
620.3191045145583;227.85941925464886;0;20;60
386.57350375468314;188.12787073044404;0;20;60
670.2357074826778;230.6226534526813;0;20;60
162.1168428340989;55.31490965888694;0;20;60
401.1304951251617;170.42421188108221;0;20;60
205.78042392246815;211.41951820234075;0;20;60
952.9073942602017;159.79433732916087;0;20;60
10.601716065212923;72.57548211339319;0;20;60
922.2538953728753;177.7151637471569;0;20;60
604.4851938977331;4.998613432165049;0;20;60
585.1673109473792;47.88396945898331;0;20;60
137.10378280271266;101.41396686395895;0;20;60
144.47858426140388;210.17043311023988;0;20;60
827.3499637379708;213.04813844445786;0;20;60
785.11313833273;137.21277045332207;0;20;60
330.237742099413;56.64167232164877;0;20;60
348.76438520949614;91.24640512079401;0;20;60
808.8226329087163;57.09553359272144;0;20;60
34.189361662445904;61.69242634542312;0;20;60
794.6436644652409;45.58478742581286;0;20;60
677.3105612614311;169.90118777982016;0;20;60
97.29153618067963;181.54227659844616;0;20;60
79.18070341023399;11.380830513970762;0;20;60
782.518614236645;187.07868034886582;0;20;60
60.16015232119866;129.16572302246246;0;20;60
983.2303010282374;178.6838575016721;0;20;60
424.4330156447663;189.21270553025286;0;20;60
209.28161785954234;122.3270395384292;0;20;60
260.51609291853947;151.09259022833842;0;20;60
465.3604203728247;85.3496117939827;0;20;60
222.29784579862476;157.2497970985292;0;20;60
860.2650752517355;53.49218643547656;0;20;60
394.2323401383286;149.74962511297045;0;20;60
548.3263231218702;97.74601054334815;0;20;60
185.00966886604263;87.66894830678285;0;20;60
909.8283947816255;123.70918340518891;0;20;60
883.1543428816694;1.6833227825485129;0;20;60
614.6343884204334;83.7323277166738;0;20;60
972.1557364681846;210.30489352624537;0;20;60
446.9775760783071;159.81782616905508;0;20;60
600.3385074982848;156.0219614720537;0;20;60
972.7190168905424;136.7846367239255;0;20;60
949.5150145125338;106.85925451430522;0;20;60
127.23645872989685;192.26739698509974;0;20;60
487.30376142347404;64.08584989525659;0;20;60
164.91309501941416;229.5211271171226;0;20;60
351.6142792799056;182.2330315418693;0;20;60
998.8923188137309;77.54193967759812;0;20;60
144.43921750236004;178.7879131625365;0;20;60
151.50288324773476;72.55834956555708;0;20;60
31.688816774524938;229.83505139466678;0;20;60
26.984728741851647;15.28427198569198;0;20;60
533.9742420271185;80.65261111504249;0;20;60
792.9442319398335;165.84664375291797;0;20;60
269.8242031142212;20.99812893268014;0;20;60
740.8782722840592;141.15332606552087;0;20;60
715.9091268599673;167.47337043667778;0;20;60
320.3927286589909;17.144085470455508;0;20;60
442.26318763414275;86.46648302583624;0;20;60
379.7172237711448;163.15248558725153;0;20;60
637.9153823634182;45.60949063733348;0;20;60
715.9051333467803;63.26155805073036;0;20;60
434.6086744581017;57.4555026733699;0;20;60
115.62131108746122;59.90176360982894;0;20;60
283.5737857240853;58.08659218673242;0;20;60
842.9037321695946;229.36469534808128;0;20;60
563.0316476219929;200.43997282699462;0;20;60
858.1049111417836;82.77206341080571;0;20;60
94.45915114060692;120.39811007000328;0;20;60
108.79274654537849;161.66026426324083;0;20;60
181.3294361550522;218.44375751980647;0;20;60
397.81924784167643;75.54196507975949;0;20;60
457.16088248612;177.16879351535343;0;20;60
264.60673898652976;232.1045411895438;0;20;60
272.159218957364;96.99643175647462;0;20;60
804.4380136976939;106.18147770616972;0;20;60
84.29276201506025;82.5096420155698;0;20;60
401.5667450226355;40.127568580882105;0;20;60
559.452309609825;154.17764295617786;0;20;60
689.8082484603788;204.75864863682418;0;20;60
532.9000245267664;60.94746953148098;0;20;60
39.450371015472776;88.73051052404936;0;20;60
200.42092858357074;229.3253107461672;0;20;60
797.8365550223249;27.537087592720237;0;20;60
185.49326009506433;122.64330840649498;0;20;60
95.93595318787324;23.564923214879048;0;20;60
445.5196813354435;107.8554623521744;0;20;60
225.37730464586502;103.77583804703481;0;20;60
32.52382279375781;143.41282791077174;0;20;60
918.9743332627704;227.27815986471674;0;20;60
720.9680881220265;228.63375392280474;0;20;60
132.11087771564578;74.67123542993878;0;20;60
439.4911262445723;199.38156553246282;0;20;60
7.101457898958346;155.28829537051416;0;20;60
977.4963294130105;70.57147487606153;0;20;60
218.88921002237765;67.6295245869936;0;20;60
781.457943779716;93.07583157153402;0;20;60
678.1658789451863;126.08370149836539;0;20;60
87.91165498147757;56.69076615153505;0;20;60
28.584466267694644;179.98603086795256;0;20;60
260.87113927595095;74.93289346737332;0;20;60
279.5339491192173;142.20450188382316;0;20;60
834.6328069344268;84.05169692358255;0;20;60
934.4213791828518;83.2347605483275;0;20;60
788.1971423831045;214.53991557660675;0;20;60
855.3688297082267;187.38716358526253;0;20;60
98.24871485585702;98.92626954835409;0;20;60
589.3257701547767;79.43562206510025;0;20;60
629.2734461952697;68.14015812664069;0;20;60
176.74624428520966;180.89106424508935;0;20;60
570.9646307917121;103.90784920058088;0;20;60
996.5672819542843;3.3625945921647737;0;20;60
463.14626468544685;146.23125047477117;0;20;60
882.6272829580455;36.52577750554137;0;20;60
825.7524325662401;30.066279460457174;0;20;60
479.73867651075756;41.05759199077761;0;20;60
489.8164879950472;97.88601009966219;0;20;60
338.47584502150715;32.62027413551403;0;20;60
1005.5452919788905;52.482012268242634;0;20;60
61.07573723142749;46.8988729539811;0;20;60
953.9534975366611;34.366058980396836;0;20;60
789.6667193888843;118.33022048109773;0;20;60
333.43989002433875;3.19691777055697;0;20;60
747.7014549584715;112.683537762564;0;20;60
1006.2485191651563;98.37713256532604;0;20;60
117.02205535765984;120.30479294805778;0;20;60
607.7420825363806;28.566435157486392;0;20;60
592.2134319210888;133.11290506097595;0;20;60
520.9847312587855;205.271495436999;0;20;60
4.924118322934169;8.23656608809755;0;20;60
837.2169253072138;66.54544097324239;0;20;60
113.66345067211022;41.87743198278096;0;20;60
962.1226131998895;0.0638476088524733;0;20;60
821.0451727193981;100.30261590200085;0;20;60
532.6574635031334;0.9269874243700016;0;20;60
222.31744221466658;4.558186488581541;0;20;60
953.9727061118485;127.49267192107556;0;20;60
344.37030724769414;143.70981623127923;0;20;60
981.7690266276069;50.18152810667538;0;20;60
340.71958927655277;198.0637791298992;0;20;60
307.73598111674636;30.70867382806704;0;20;60
281.07798523764296;39.222907180780695;0;20;60
936.4089500244071;42.435997237554176;0;20;60
191.1983747724315;145.66332114182805;0;20;60
7.37488681657976;174.69701733281735;0;20;60
420.4597199368715;131.3728624005891;0;20;60
57.82835760336143;14.721640693944778;0;20;60
602.1142017150975;199.76139472711574;0;20;60
934.6582534844388;193.66874013650607;0;20;60
415.8380121223201;2.444031080281401;0;20;60
890.9699820814952;208.95489769143694;0;20;60
289.6836516432134;197.26123648049168;0;20;60
322.2978868875618;78.64400963671501;0;20;60
714.567930517057;4.697171728677874;0;20;60
135.58522216066746;229.81540247998115;0;20;60
673.2794509939537;25.32531023709682;0;20;60
747.4448829725357;90.90808770470449;0;20;60
408.39445352092935;200.57850719743632;0;20;60
621.2077203304909;210.34386501937217;0;20;60
412.76696111167837;21.321864450136008;0;20;60
405.7756872192438;113.15950846513233;0;20;60
579.851653358244;231.87253039220263;0;20;60
260.2558949332826;197.34519369172412;0;20;60
359.7826957277392;231.9362615395583;0;20;60
323.8847353143244;190.673645332559;0;20;60
625.2425925445901;150.6402281811789;0;20;60
545.9015497527811;22.21070897428686;0;20;60
5.8539121693985265;50.2323295222403;0;20;60
114.61581498890439;16.172994834274835;0;20;60
969.6402367136265;167.3271845630973;0;20;60
541.4481261139174;146.02618548395273;0;20;60
697.1976749747423;170.48150728012763;0;20;60
285.86555508685126;228.12340816245074;0;20;60
303.23242877679604;117.82000672884932;0;20;60
137.2534079373532;122.12427379857895;0;20;60
155.8095868113287;152.25857600378538;0;20;60
86.100026058039;197.41322356333933;0;20;60
158.5931660426447;34.491253551273196;0;20;60
326.15267061860953;150.6449903235991;0;20;60
73.01781223580414;65.70700801098256;0;20;60
229.40125356460157;50.957258077449474;0;20;60
285.84052894573045;79.94998042849751;0;20;60
375.31516482878305;0.7281716591435218;0;20;60
197.7754190671693;70.06003484593231;0;20;60
168.94639479437893;77.85606950203285;0;20;60
803.6237192177657;142.71356815941763;0;20;60
725.3134979100506;198.9047338226311;0;20;60
863.3574661346464;119.32099199613035;0;20;60
656.708652632924;129.53784872462313;0;20;60
931.1908018580207;1.9302532089750986;0;20;60
288.1597431107687;17.253624953042657;0;20;60
906.455822837508;186.09962795058178;0;20;60
843.5750923874621;24.243753945585986;0;20;60
469.47287366278056;58.39720102502329;0;20;60
67.19104247695219;203.0963968306941;0;20;60
521.3505827088218;180.08030497036975;0;20;60
925.933405555413;135.19482487303034;0;20;60
0.6492178897482881;94.04755777270887;0;20;60
152.86257880460212;2.955327263150975;0;20;60
520.6181663583964;157.02048323081627;0;20;60
646.8420106367669;147.10440197871222;0;20;60
