x;y;z;width;alpha
835.362289519517;186.4940069664364;0;20;60
610.3726476992082;118.37707386910483;0;20;60
6.500218083297879;197.3226193547109;0;20;60
423.0990253670757;134.03099062321468;0;20;60
484.6338314886661;79.39288669574763;0;20;60
920.004534072627;43.00273993773584;0;20;60
857.1431319578163;104.79678207599638;0;20;60
717.2413814835622;226.64116094785555;0;20;60
87.55936421071894;69.52053281284672;0;20;60
647.516422192956;15.898581262374714;0;20;60
210.23184993803693;133.59342171012236;0;20;60
173.41588382446082;228.15829257002332;0;20;60
899.3539776968734;23.43999387680233;0;20;60
25.371346910968555;186.70661070474267;0;20;60
324.90199260755173;3.6307678758745943;0;20;60
448.9338404448862;198.5489774058405;0;20;60
286.81726607933604;223.5685172461227;0;20;60
857.4128291745728;32.94138394269033;0;20;60
987.3856355127004;110.27399502942464;0;20;60
271.9782957586593;11.881694781079984;0;20;60
993.0706614923452;56.633529330751934;0;20;60
294.0478287769621;72.68766619950813;0;20;60
568.7256040694006;180.72922324524325;0;20;60
702.4019230114448;67.07519023122447;0;20;60
453.3699580684477;228.72454969322484;0;20;60
965.7117405000021;79.46589625722335;0;20;60
742.716237972225;38.72155280671514;0;20;60
569.7286735257486;129.66156923172753;0;20;60
630.2832281794516;158.7245008876211;0;20;60
948.0988342771336;231.8647385795963;0;20;60
406.83824175739466;211.9123777120701;0;20;60
784.5260251731768;122.92972350309563;0;20;60
78.60820740718253;99.94818747713067;0;20;60
9.848025199554595;175.0139159354901;0;20;60
151.77579409882608;36.05951829801249;0;20;60
16.928054698503427;142.59259576489927;0;20;60
653.5308863824617;226.54377940788322;0;20;60
229.77143769582267;177.74676595882534;0;20;60
311.5462640942503;116.26856155077236;0;20;60
898.9572667933974;114.74387140287982;0;20;60
853.0779931884844;126.35419767232258;0;20;60
293.92370729948755;99.83329054268579;0;20;60
631.4161708517623;203.10644411935326;0;20;60
978.911857181996;195.9391385583042;0;20;60
567.4752814106859;199.77912586954844;0;20;60
991.9102941706129;34.433383009256424;0;20;60
17.150019522251622;10.137383876846995;0;20;60
674.8855162269258;64.18302383209637;0;20;60
172.8393082851902;130.2010347014677;0;20;60
40.24903136791886;80.51987633291286;0;20;60
620.9681492859638;82.62248933730912;0;20;60
380.6711616926543;4.930302124127039;0;20;60
309.12781835578915;36.026442342337305;0;20;60
784.0891732060095;65.24881095953431;0;20;60
671.9725535429651;19.90154196706706;0;20;60
589.778409480153;1.7819283550986933;0;20;60
60.006384393340184;79.05574115523925;0;20;60
322.76037205259945;145.9389092571198;0;20;60
164.6302961727635;86.36892551332295;0;20;60
67.88774904127922;34.699586441468234;0;20;60
613.0765520257178;53.22329779983521;0;20;60
105.4767247099535;115.64715446242674;0;20;60
939.2362691854848;150.5791803892281;0;20;60
605.8629533881193;195.98189350918452;0;20;60
139.05101874402519;155.4661669862029;0;20;60
280.7647415002906;47.73782005149168;0;20;60
418.9183840288139;2.078209961537589;0;20;60
218.3754060548936;0.6599682383434811;0;20;60
590.1512901608997;47.36362103135085;0;20;60
459.38318811885176;84.55313249046334;0;20;60
276.3664635343942;176.0078181134661;0;20;60
934.7405132311148;131.8958185834322;0;20;60
841.9883121365623;167.7028553871873;0;20;60
881.5920639807188;83.86842227869207;0;20;60
433.00435843056044;83.53637447896955;0;20;60
687.2449639310703;42.66411331801138;0;20;60
263.91660974259804;69.49819282045901;0;20;60
974.7659041334186;8.554591403363412;0;20;60
70.0119986174365;117.61446134441894;0;20;60
545.3728940255122;150.40621750276858;0;20;60
873.4046635732631;164.6598424433064;0;20;60
540.3702950400068;14.332017738150162;0;20;60
934.630233142768;175.20869833713815;0;20;60
485.79485769839687;0.1473123238894373;0;20;60
569.601308176086;17.940842393856983;0;20;60
457.8402703399658;58.47887280529157;0;20;60
726.9561837784298;109.79448879068751;0;20;60
356.00550341545653;3.1844882057205854;0;20;60
993.1652083753281;5.767895994444469;0;20;60
36.318848203193006;147.68305313670407;0;20;60
973.9803219557828;29.822148706802494;0;20;60
477.3552427170105;147.06357625775482;0;20;60
647.8219624530984;179.17133571098898;0;20;60
590.780701404767;26.659306342810158;0;20;60
808.8014039081928;38.062025958833914;0;20;60
488.9477377507427;106.26026375853696;0;20;60
92.51724805171644;40.151190739390756;0;20;60
201.01030404431512;161.20682371494152;0;20;60
325.8730102891074;53.84943261691606;0;20;60
302.17004684068195;183.7971951822059;0;20;60
615.6437993872635;33.665262637800296;0;20;60
614.1546893651922;140.4326347571243;0;20;60
1.6476479115732745;120.70828789762517;0;20;60
347.90986853413244;61.98174701933101;0;20;60
304.58604681004783;230.47250263945543;0;20;60
740.0714596958994;65.06693418344324;0;20;60
524.3179236891175;90.36349192455685;0;20;60
432.48736236392125;205.00042941010767;0;20;60
556.7222703438853;1.25167821500784;0;20;60
228.52946045977535;19.347781208070586;0;20;60
569.4495977355535;71.78326879413056;0;20;60
726.5401675750556;132.70225335557518;0;20;60
477.1351339339402;124.89214450985713;0;20;60
222.4501347679809;212.97085258518646;0;20;60
455.5552192375666;169.07607390890172;0;20;60
279.3101220184207;29.762612316465898;0;20;60
354.4552993165582;137.32980011951364;0;20;60
922.3864642746404;72.33440828291741;0;20;60
998.707052636227;232.1281674209808;0;20;60
260.28041743642933;32.06289123990495;0;20;60
187.55397802276443;3.573275408159575;0;20;60
179.9856399399213;107.49893801109877;0;20;60
985.1411796184588;77.76499459239872;0;20;60
375.91011421102786;69.32866947030678;0;20;60
118.21566355825861;33.20802445054848;0;20;60
748.3578422849636;203.51159424007122;0;20;60
830.3947451669535;10.297931186258504;0;20;60
865.4657741012022;231.88791635090706;0;20;60
790.2513602022481;87.74564922821834;0;20;60
745.3472181505346;116.73521381979982;0;20;60
224.1074725850631;65.72489179010691;0;20;60
358.0022077213941;201.01849901245518;0;20;60
687.487690274565;116.71662267052186;0;20;60
156.69546706778846;119.74622264559083;0;20;60
76.11363098369323;178.57093980107328;0;20;60
919.4601534162509;186.39072710805013;0;20;60
32.09504539109839;34.715102211818724;0;20;60
679.3063854896614;192.62774761710853;0;20;60
131.6021799719364;46.95649162269657;0;20;60
329.10355121060127;28.89649795871896;0;20;60
557.6353914376951;228.15983205977108;0;20;60
596.9414960598918;221.87601798899308;0;20;60
435.5401175467331;113.66417852065561;0;20;60
632.4335102163608;60.77143442153858;0;20;60
366.30413239334945;231.52131913357584;0;20;60
380.814997832099;179.14523095597286;0;20;60
33.62934625062149;0.17132493431371118;0;20;60
964.0635615814983;222.5819381539866;0;20;60
309.33897425329036;87.81573714466965;0;20;60
842.3803292097174;44.11934653105167;0;20;60
294.19175324112473;122.55731092688411;0;20;60
107.81486043856503;157.82345394515667;0;20;60
825.4030500805077;73.05108127417027;0;20;60
12.112396046314602;27.9653412704444;0;20;60
605.844898897783;16.13038074267361;0;20;60
1006.55193561787;156.1637721948507;0;20;60
525.8421220065803;3.8205145997292513;0;20;60
305.5509582993897;1.460352865371492;0;20;60
390.8778739343281;230.2684488326066;0;20;60
3.0314877699830713;67.73727061150359;0;20;60
915.3009555561173;167.70907489945722;0;20;60
451.3765601233582;2.8659720280344194;0;20;60
679.0569324909771;166.4393748312136;0;20;60
523.0559177636503;51.58094626643885;0;20;60
681.1967756519732;232.13641468331394;0;20;60
859.6477730311632;83.91535926477388;0;20;60
810.0055968611645;139.744979269005;0;20;60
317.0219386498637;205.9223375141844;0;20;60
811.0950419786508;167.4246845178007;0;20;60
191.48358780514613;220.3034343595756;0;20;60
876.9403569350211;22.98870505715716;0;20;60
641.1673473633521;94.6280643708097;0;20;60
913.8785710749503;123.6057851968594;0;20;60
719.8384750073467;162.35312177206958;0;20;60
317.7728026006003;172.14780951648854;0;20;60
883.1574415766908;133.9315741202223;0;20;60
911.729254277857;231.19546394578035;0;20;60
417.9455004221451;159.42281822411047;0;20;60
781.6014763799261;200.043364249187;0;20;60
481.2789308744383;229.9486799141628;0;20;60
188.31576841033728;143.70766956667657;0;20;60
838.8794901368012;112.27852066959802;0;20;60
788.0658884007789;0.2050419762420328;0;20;60
44.712576546158985;221.13016381549141;0;20;60
22.45136402339037;207.3794032143214;0;20;60
814.8523366453165;1.142349704865081;0;20;60
23.44669364131206;64.05785891279096;0;20;60
206.44572796044463;14.954387903921274;0;20;60
11.052310218830886;86.35621260038099;0;20;60
578.9959680614863;90.82160755203803;0;20;60
192.82198989964454;40.38227883193653;0;20;60
354.5953129939424;80.3479170414182;0;20;60
524.3872403839633;149.0569613249695;0;20;60
294.3360293614557;141.72034291570233;0;20;60
667.8762633782762;39.04763337418645;0;20;60
802.9502430351104;60.89863861725832;0;20;60
327.29714942917707;105.49316500558973;0;20;60
968.2626660325184;107.4182245790218;0;20;60
1.1906623039434605;217.03305343727925;0;20;60
591.5232692524382;165.85795673262484;0;20;60
889.4171238998596;3.6101899756071005;0;20;60
994.0860982839182;187.27720621951082;0;20;60
521.9691393792037;23.878479886030053;0;20;60
525.9108129228742;72.53886454752725;0;20;60
1.3361380169774884;151.41005384992133;0;20;60
570.0594312037712;109.45735586001727;0;20;60
691.249088570408;21.888340267407855;0;20;60
561.365623702748;54.03423151767597;0;20;60
229.979017801137;139.004496315219;0;20;60
203.6255069887026;105.6662412658108;0;20;60
802.0043537064148;209.47533867134499;0;20;60
957.5949752784924;60.74506079940591;0;20;60
1006.273230457203;94.15189003052753;0;20;60
893.7876064936786;64.62592238653173;0;20;60
125.88945253325487;94.76024849823801;0;20;60
980.9229893077988;174.89788558731743;0;20;60
65.28996462530868;54.51869542644523;0;20;60
261.79753703363406;148.49779908155193;0;20;60
780.7602076273122;178.70485084283612;0;20;60
29.773997578846714;125.69462436529365;0;20;60
465.5702360710128;213.2078070279601;0;20;60
156.05876143775694;166.28426153937897;0;20;60
955.5478348792702;183.6560539629106;0;20;60
937.0215876189853;24.37925201189961;0;20;60
822.9750678105161;124.3385000814631;0;20;60
373.25999536164153;86.76483834647512;0;20;60
342.6133535358152;14.739683889944784;0;20;60
749.982826996849;163.42956650928102;0;20;60
747.5046545174824;2.9897993797707056;0;20;60
49.33904858493432;160.7606214968242;0;20;60
434.8384367363385;66.16739027323852;0;20;60
90.48497193189777;166.8844224061041;0;20;60
226.72342415462418;86.14197933357813;0;20;60
1008.5824445070326;27.21146342514786;0;20;60
411.3012672227444;231.58158018459153;0;20;60
1007.7578144754184;46.90106932126684;0;20;60
464.19014243852007;107.03614416004596;0;20;60
325.0553843565189;231.40251453557445;0;20;60
398.24986488499957;0.6033139908938705;0;20;60
984.6653012700065;133.27366185026952;0;20;60
149.13053026057392;231.2274720311355;0;20;60
147.03996707560123;80.77408368906009;0;20;60
781.330669497727;46.44498430148148;0;20;60
366.4485264646131;20.156299314779403;0;20;60
683.3027896385291;148.15589249645026;0;20;60
875.7209151941684;59.581256116800546;0;20;60
122.36691422255355;192.3179643549541;0;20;60
850.5756260483713;195.7049218768219;0;20;60
448.02417319635674;99.6345147626776;0;20;60
611.2002067019331;231.87185338325637;0;20;60
696.4651953490105;223.3150087441422;0;20;60
785.5578452044964;140.26738302032408;0;20;60
635.4336351082391;30.962332477176393;0;20;60
260.36261427884676;167.9350950537782;0;20;60
1007.3013764197974;116.34975140682887;0;20;60
470.2053679348161;45.10244447190858;0;20;60
