x;y;z;width;alpha
17.656936990969683;203.43391694774553;0;20;60
1.8211244384174263;71.20890382175835;0;20;60
968.1441319295969;161.3322321142341;0;20;60
542.815502770983;77.76277069469666;0;20;60
922.1267459136018;229.3490200117304;0;20;60
452.2945251544145;229.95584836356682;0;20;60
299.97244732628127;222.85004076533747;0;20;60
225.9312891263625;83.05161951434083;0;20;60
735.5984195921819;143.12522168783835;0;20;60
335.24202183529223;145.31554733228015;0;20;60
864.4485696207954;144.1023267209257;0;20;60
710.1788620059358;83.78846689524588;0;20;60
576.5291144204984;173.26816848113555;0;20;60
888.2928478215437;75.69273451459938;0;20;60
841.8675942417183;24.108677083291283;0;20;60
361.6302371799791;47.76407174565041;0;20;60
899.9672355436267;121.2966140043672;0;20;60
147.6285327102405;29.64212934197729;0;20;60
849.5325192823907;46.05185810818714;0;20;60
453.7652835485479;141.43880098172357;0;20;60
547.1915457724779;145.67723324477637;0;20;60
482.02557362704425;51.568323793685856;0;20;60
927.0148158803626;158.4580507500024;0;20;60
816.2881967405065;75.51449867628625;0;20;60
466.2825473983904;180.2366063651272;0;20;60
985.1255148770775;60.968650771162096;0;20;60
528.4067008068253;156.25596709816102;0;20;60
949.8457152233601;24.571840103126203;0;20;60
802.3512956187843;118.63671512192164;0;20;60
594.5734729459527;49.50522400625082;0;20;60
594.539275289131;77.12699747098436;0;20;60
533.8393485668867;37.63541409328942;0;20;60
548.4298284563475;97.78196471203374;0;20;60
278.0305579506522;186.67076989285172;0;20;60
325.66129301455624;232.646402006246;0;20;60
46.8649976776764;188.06740245874153;0;20;60
780.7294432652557;187.17096886686443;0;20;60
687.572794019484;229.78874542426303;0;20;60
116.07726888473034;185.76500193788905;0;20;60
598.9374336840677;226.39073766892173;0;20;60
528.8709768857998;10.818587155819529;0;20;60
356.6212630708906;130.93169111296154;0;20;60
300.0358209196601;165.50621705050153;0;20;60
70.71734479263957;136.11781904362263;0;20;60
672.075069617137;113.49409444362179;0;20;60
684.8069170325392;15.32032936415617;0;20;60
301.9613379552288;124.38678519073093;0;20;60
169.46963195390893;177.53015971920843;0;20;60
272.7139072846078;2.842285539693252;0;20;60
620.4264667091481;100.42960670040613;0;20;60
471.79470588538186;226.3290759859449;0;20;60
591.5484246981443;110.56116929273664;0;20;60
447.8800413476146;43.176326663672995;0;20;60
814.3094326304503;225.23798697627976;0;20;60
276.603368255851;224.1550397462209;0;20;60
692.2475188805288;43.26678618882147;0;20;60
664.8144014722475;185.96257685406715;0;20;60
167.2695512840011;116.95820005882744;0;20;60
730.4223851140322;91.27200226655873;0;20;60
341.8155673233803;201.01984288758277;0;20;60
427.2021251599584;227.95277387851374;0;20;60
892.9872468583042;95.17091478208057;0;20;60
4.163910489356142;106.396551699225;0;20;60
577.8689839999681;150.7759457588723;0;20;60
107.85942822106945;115.12596038128109;0;20;60
666.5897461428225;145.3890264421523;0;20;60
917.1014965963828;111.45639166012997;0;20;60
136.0284339823811;154.83562628173445;0;20;60
871.522768805906;81.36020788596058;0;20;60
882.7332927727024;209.26700357336878;0;20;60
321.4391850633036;163.53385442312313;0;20;60
937.4365597476026;101.0452620127868;0;20;60
979.0981297837975;231.03549160841874;0;20;60
943.7431420158348;176.14082100018402;0;20;60
429.13072243497675;141.4121095160697;0;20;60
783.2637382519137;72.00233613410191;0;20;60
66.90670660246313;4.903190423069626;0;20;60
788.4325640503863;0.5344314765921251;0;20;60
333.1382179892292;124.44546915220754;0;20;60
395.3081585479607;35.08269942946252;0;20;60
489.6104556203808;173.693901744242;0;20;60
991.6254125106079;163.45187007099764;0;20;60
211.24863212637473;161.9240990308263;0;20;60
845.1446415365347;148.6907934841691;0;20;60
619.5574070849269;188.0396588977763;0;20;60
417.5591958441607;183.65527599316687;0;20;60
264.1470997934162;125.20666779063625;0;20;60
260.045939558362;147.90572534750152;0;20;60
200.9268696932467;101.01401223369776;0;20;60
625.4799024949419;21.207297640199354;0;20;60
573.7262597129269;41.713187030886466;0;20;60
100.48079952316894;201.20820252080986;0;20;60
781.9307789825548;44.88633730394726;0;20;60
630.175526653183;0.9244155311116982;0;20;60
866.6192149263428;34.92355670523708;0;20;60
65.90168669368774;94.15346153912556;0;20;60
415.54277977529347;27.76151686874592;0;20;60
57.964805551033635;120.45694801005908;0;20;60
874.9348096303172;177.0027811604221;0;20;60
1.7358503877560705;196.0792746614784;0;20;60
520.4178343851353;184.85978198846885;0;20;60
384.601285687513;228.72834848630905;0;20;60
160.070189193776;73.5145503916899;0;20;60
1009.5682913946441;180.2154333099052;0;20;60
1006.1701709625513;102.72849758413918;0;20;60
367.33005810221084;102.02259127081011;0;20;60
144.2324943483247;57.27434108804876;0;20;60
191.13447880583877;154.40582428121368;0;20;60
186.27650184406735;18.077446049094203;0;20;60
489.3430728226599;197.72724855055208;0;20;60
847.6360840019761;70.63910854289654;0;20;60
384.3287510732016;113.2922715596984;0;20;60
801.1242344641664;84.1924175695262;0;20;60
10.44566886130347;228.58940342513975;0;20;60
877.1003321658543;130.75224678266258;0;20;60
78.7835776574327;227.12354938923593;0;20;60
128.2800224507707;116.99237438666486;0;20;60
804.3897600474033;11.323067540642544;0;20;60
27.46496168977922;145.49275329926604;0;20;60
284.0269397394633;205.34116921898578;0;20;60
892.9127909405329;228.0536601201932;0;20;60
636.0506037943147;40.69679139565473;0;20;60
749.3742143148501;29.250410940364986;0;20;60
608.0725402298983;141.3893443601732;0;20;60
681.3554132879865;160.98325450169594;0;20;60
576.8255244880412;231.24248431953373;0;20;60
956.2229365044192;215.1492835587698;0;20;60
983.2016761696904;79.33107932515014;0;20;60
844.635750088812;1.8372402635562906;0;20;60
487.2440506594345;137.4755612185387;0;20;60
442.78185029527106;1.857928988998054;0;20;60
588.4095451728632;4.877230735699476;0;20;60
560.4118966996351;186.86651546597722;0;20;60
847.1232219016625;172.38712815850278;0;20;60
311.71773792408305;25.73367223293293;0;20;60
738.504638669382;188.22510193730378;0;20;60
564.7206996940355;3.509756170185579;0;20;60
983.5556574307142;139.49342560115795;0;20;60
399.9699740615865;188.64836313583695;0;20;60
224.9537631748971;1.9221276224903237;0;20;60
949.309946928172;42.674112754101756;0;20;60
50.87345243875059;36.90229849769863;0;20;60
268.5094316811222;167.97855093606444;0;20;60
184.88485590370476;92.50385510235587;0;20;60
128.00188129480992;78.23653462869977;0;20;60
942.4245416395994;143.56654407158766;0;20;60
523.1306487471983;232.01591867754652;0;20;60
841.3327580620031;111.86544030968335;0;20;60
719.0405186455803;0.6605705271046509;0;20;60
261.8758199574255;71.31644509227525;0;20;60
185.55435040442654;113.15308976869073;0;20;60
907.6652047161467;72.7049385282181;0;20;60
746.4910803211309;0.09976162325473296;0;20;60
718.551394651237;151.72146362463076;0;20;60
205.9044977387548;72.61617152238813;0;20;60
283.8220806700282;136.45442713055164;0;20;60
386.3799895430099;151.57432149990137;0;20;60
136.90255378264214;205.08006454186616;0;20;60
983.4915282757345;181.86280148493591;0;20;60
20.979773033995187;113.65459430938446;0;20;60
781.0749311513034;113.3926085081552;0;20;60
17.578924350566094;59.72495890666605;0;20;60
320.47535058010715;190.52039278719587;0;20;60
123.93883553316051;0.39966649752847166;0;20;60
260.8604885131184;52.41795859786976;0;20;60
905.4579268395671;17.54166519678481;0;20;60
1004.6229012985497;3.206894649420178;0;20;60
959.7046425245911;73.30697381145703;0;20;60
489.69530825665305;215.08250178638374;0;20;60
590.3857189551544;32.16388750237185;0;20;60
116.13540626742322;161.54380564075214;0;20;60
1009.0719139913385;62.95589236589183;0;20;60
77.34385129274234;42.941036900658354;0;20;60
8.914070159193333;177.44806035087845;0;20;60
798.5088494932788;178.30157203608314;0;20;60
412.35190624060345;202.96486918283995;0;20;60
832.411921618126;82.9284289717361;0;20;60
704.604841650511;224.06775026314816;0;20;60
154.29967947014777;143.93777332386233;0;20;60
451.8813825491578;170.29668010291832;0;20;60
651.3290979520323;27.237250613263786;0;20;60
452.73491851214317;212.03093410944356;0;20;60
365.7367641682342;81.55943198021865;0;20;60
732.865585345331;35.597217101267844;0;20;60
1000.7782826406695;127.81070427963917;0;20;60
685.8812227486522;181.23584584307193;0;20;60
630.6167925771219;204.60253923315472;0;20;60
468.3905479662985;0.7742078390444594;0;20;60
305.80979835739197;203.87635827593238;0;20;60
678.6908708048494;211.84750569089127;0;20;60
592.0940939002203;165.26851356782623;0;20;60
592.94406199997;129.15370003050793;0;20;60
187.9797126955131;0.09174710012518128;0;20;60
31.3859205808607;0.9261742498062492;0;20;60
685.6680382163121;86.35873904510255;0;20;60
378.92661032567526;54.43413397560509;0;20;60
549.2897311013531;122.686290215985;0;20;60
365.4172336865481;207.38207213695438;0;20;60
166.01573409385233;158.51989438088214;0;20;60
203.50803723958498;118.79629339556436;0;20;60
